UF2,UF3,UF4,UF5,UF6,UF7,UF8,UF9,UF10,UF11,UF12,UF13,UF14,UF15,HF1,HF2,HF3,HF4,HF5,HF6,HF7,HF8,HF9,HF10,label
0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0.0,0.0,0.0,1
0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0.0,0.0,0.0,1
0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0.0,0.0,0.0,1
0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0.0,0.0,0.0,1
0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0.0,0.0,0.0,1
0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0.0,0.0,0.0,1
0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0.0,0.0,0.0,1
0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0.0,0.0,0.0,1
0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0.0,0.0,0.0,1
0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0.0,0.0,0.0,1
0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0.0,0.0,0.0,1
0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0.0,0.0,0.0,1
0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0.0,0.0,0.0,1
0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0.0,0.0,0.0,1
0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0.0,0.0,0.0,1
0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0.0,0.0,0.0,1
0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0.0,0.0,0.0,1
0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0.0,0.0,0.0,1
0.0,0,0,0.0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0.0,0.0,0.0,1
0.0,0,0,1.0,5,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0.0,0.0,0.0,1
0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.25,0.0,0.0,1
0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.2727272727272727,0.0,0.0,1
0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0.375,0.0,1.0,1
0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0.5714285714285714,0.0,0.0,1
0.0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.2727272727272727,0.2,0.0,1
0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0.3333333333333333,0.0,0.0,1
0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0.25,0.0,0.0,1
0.0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.2727272727272727,0.6666666666666666,1.0,1
0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4015151515151515,0.6363636363636364,0.0,1
0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0.0,0.0,0.0,1
0.0,0,0,1.0,5,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0.0,0.0,0.0,1
0.0,0,0,1.0,5,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0.0,0.0,0.0,1
0.0,0,1,0.0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0.0,0.0,0.0,1
0.0,0,0,1.0,5,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0.0,0.0,0.0,1
0.0,0,0,0.0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0.3333333333333333,0.0,0.0,1
0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0.3333333333333333,0.0,0.0,1
0.0,0,0,0.0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0.3333333333333333,0.0,0.0,1
0.0,0,0,0.0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0.3333333333333333,0.0,0.0,1
0.0,0,0,1.0,5,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0.0,0.0,0.0,1
0.0,0,0,1.0,5,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0.0,0.0,0.0,1
0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0.0,0.0,0.0,1
0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.5,0.0,0.0,1
0.5,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1.0,0.0,1.0,1
0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0.1666666666666666,0.0,0.0,1
0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0.3333333333333333,0.0,0.0,1
0.0,0,0,1.0,5,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0.0,0.0,0.0,1
0.0,0,0,1.0,5,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0.0,0.0,0.0,1
0.0,0,0,0.0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.0,0.0,1
0.0,0,0,0.0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.0,0.0,1
0.0,0,0,1.0,5,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0.0,0.0,0.0,1
0.0,0,0,1.0,5,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0.0,0.0,0.0,1
0.0,0,0,1.0,5,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0.0,0.0,0.0,1
0.0,0,0,1.0,5,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0.0,0.0,0.0,1
0.0,0,1,0.0,2,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0.0,0.0,0.0,1
0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0.3333333333333333,0.0,0.0,1
0.0,0,0,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.2666666666666666,0.0,0.0,1
0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.1428571428571428,0.0,0.0,1
0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0.5,0.0,0.0,1
0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.7142857142857143,0.0,0.0,1
0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0.1428571428571428,0.0,0.0,1
0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0.6,0.0,0.0,1
0.0,0,0,1.0,5,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0.0,0.0,0.0,1
0.0,0,0,1.0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0.0,0.0,0.0,1
0.0,0,0,0.0,2,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1.0,0.0,0.0,1
0.0,0,0,1.0,5,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0.0,0.0,0.0,1
0.0,0,0,1.0,5,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0.0,0.0,0.0,1
0.0,0,0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.0,0.0,0.0,1
0.0,0,0,0.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1.0,0.0,0.0,1
0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0.125,0.0,0.5,1
0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0.4285714285714285,0.0,0.0,1
0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0.1666666666666666,0.0,0.0,1
0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0.1428571428571428,0.0,0.0,1
0.0,0,0,1.0,5,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0.0,0.0,0.0,1
0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0.3333333333333333,0.0,0.0,1
0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0.0,0.0,0.0,1
0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0.5,0.0,0.0,1
0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,0.0,0.0,1
0.0,0,0,0.0,2,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1.0,0.0,0.0,1
0.0,0,0,0.0,2,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1.0,0.0,0.0,1
0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1.0,0.0,0.0,1
0.0,0,0,0.0,2,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1.0,0.0,0.0,1
0.0,0,0,0.0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.0,0.0,1
0.0,0,0,0.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1.0,0.0,0.0,1
0.0,0,0,0.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1.0,0.0,0.0,1
0.0,0,0,0.0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1.0,0.0,1.0,1
0.0,0,0,0.0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.1666666666666666,0.0,0.0,1
0.0,0,0,0.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1.0,0.0,0.0,1
0.0,0,0,1.0,5,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0.0,0.0,0.0,1
0.0,0,0,1.0,5,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0.0,0.0,0.0,1
0.0,0,0,0.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1.0,0.0,0.0,1
0.0,0,0,0.0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0.0,0.0,0.0,1
0.0,0,0,1.0,5,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0.0,0.0,0.0,1
0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0.375,0.0,0.0,1
0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.4444444444444444,0.0,0.0,1
0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0.4,0.0,0.0,1
0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0.1904761904761904,0.0,0.0,1
0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0.5714285714285714,0.0,0.0,1
0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0.5714285714285714,0.0,0.0,1
0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0.25,0.0,0.0,1
0.0,0,0,1.0,5,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0.0,0.0,0.0,1
0.0,0,0,1.0,3,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0.0545454545454545,0.1,0.0,1
0.0,0,0,1.0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,1
0.0,0,0,1.0,5,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0.0,0.0,0.0,1
0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0.0,0.0,0.0,1
0.0,0,0,0.0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0.125,0.3333333333333333,0.0,1
0.0,0,0,0.0,2,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0.125,0.3333333333333333,0.0,1
0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0.0,0.0,0.0,1
0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.25,0.0,0.0,1
0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0.25,0.0,0.0,1
0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.2727272727272727,0.0,0.0,1
0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0.1666666666666666,0.0,0.0,1
0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0.4,0.0,0.0,1
0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0.1666666666666666,0.0,0.0,1
0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0.625,0.0,0.0,1
0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0.5,0.0,0.0,1
0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0.7142857142857143,0.0,0.0,1
0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.2727272727272727,0.0,0.0,1
0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0.25,0.0,0.0,1
0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0.25,0.0,0.0,1
0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0.25,0.0,0.0,1
0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0.5,0.0,0.0,1
0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0.6,0.0,0.0,1
0.0,0,0,1.0,5,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0.0,0.0,0.0,1
0.0,0,0,0.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1.0,0.0,0.0,1
0.0,0,0,0.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1.0,0.0,0.0,1
0.0,0,0,0.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1.0,0.0,0.0,1
0.0,0,0,0.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1.0,0.0,0.0,1
0.0,0,0,0.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1.0,0.0,0.0,1
0.0,0,0,0.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1.0,0.0,0.0,1
0.0,0,0,0.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1.0,0.0,0.0,1
0.0,0,0,0.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1.0,0.0,0.0,1
0.5,0,0,0.0,2,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0.0,0.0,0.0,1
0.0,0,0,1.0,5,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0.0,0.0,0.0,1
0.0,0,0,1.0,5,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0.0,0.0,0.0,1
0.0,0,0,1.0,5,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0.0,0.0,0.0,1
0.0,0,0,1.0,5,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0.0,0.0,0.0,1
0.0,0,0,1.0,5,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0.0,0.0,0.0,1
0.0,0,0,1.0,5,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0.0,0.0,0.0,1
0.0,0,0,1.0,5,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0.0,0.0,0.0,1
0.0,0,0,0.5,2,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0.0,0.0,0.0,1
0.0,0,0,0.0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0.0,0.0,0.0,1
0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2083333333333333,0.2222222222222222,0.0,1
0.0,0,0,1.0,5,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0.0,0.0,0.0,1
0.0,0,0,1.0,5,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0.0,0.0,0.0,1
0.0,0,0,0.0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,1
0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,1
0.0,0,0,1.0,5,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0.0,0.0,0.0,1
0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0.0,0.0,0.0,1
0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0.3333333333333333,0.0,0.0,1
0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,1
0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0.0,0.0,0.0,1
0.0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.0,0.0,0.0,1
0.0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.0,0.0,0.0,1
0.0,0,0,0.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.0,0.0,0.0,1
0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,0.0,0.0,1
0.0,0,0,1.0,5,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0.0,0.0,0.0,1
0.0,0,0,1.0,5,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0.0,0.0,0.0,1
0.0,0,0,0.5,3,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0.25,0.0,0.0,1
0.0,0,0,0.5,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0.25,0.0,0.0,1
0.0,0,0,0.5,3,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0.25,0.0,0.0,1
0.0,0,0,0.5,3,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0.25,0.0,0.0,1
0.0,0,0,0.5,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0.25,0.0,0.0,1
0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.0,0.0,1
0.0,0,0,0.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1.0,0.0,0.0,1
0.0,0,0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.0,0.0,0.0,1
0.0,0,0,0.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1.0,0.0,0.0,1
0.0,0,0,0.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1.0,0.0,0.0,1
0.0,0,0,1.0,5,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0.0,0.0,0.0,1
0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,1
0.0,0,0,0.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1.0,0.0,0.0,1
0.0,0,0,0.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1.0,0.0,0.0,1
0.0,0,0,0.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1.0,0.0,0.0,1
0.0,0,0,0.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1.0,0.0,0.0,1
0.0,0,0,0.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1.0,0.0,0.0,1
0.0,0,0,0.0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1.0,0.0,0.0,1
0.0,0,0,1.0,5,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0.0,0.0,0.0,1
0.0,0,0,1.0,5,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0.0,0.0,0.0,1
0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0.0,0.0,0.0,1
0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0.2666666666666666,0.0,0.0,1
0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.6,0.0,0.0,1
0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0.1666666666666666,0.0,0.0,1
0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0.7142857142857143,0.0,0.0,1
0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0.1666666666666666,0.0,0.0,1
0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.6666666666666666,0.0,0.0,1
0.0,0,0,0.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1.0,0.0,0.0,1
0.0,0,0,0.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1.0,0.0,0.0,1
0.0,0,0,0.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1.0,0.0,0.0,1
0.0,0,0,0.0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0.3333333333333333,0.0,0.0,1
0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0.3333333333333333,0.0,0.0,1
0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,1
0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0.3333333333333333,0.0,0.0,1
0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0.3333333333333333,0.0,0.0,1
0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0.1666666666666666,0.0,0.0,1
0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.3333333333333333,0.0,0.0,1
0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0.2,0.0,1.0,1
0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0.75,0.0,0.0,1
0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0.7142857142857143,0.0,0.0,1
0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0.3333333333333333,0.0,0.0,1
0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0.3333333333333333,0.0,0.0,1
0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0.4285714285714285,0.0,1.0,1
0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0.25,0.0,0.0,1
0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0.3333333333333333,0.0,1.0,1
0.0,0,0,1.0,5,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0.0,0.0,0.0,1
0.0,0,0,1.0,5,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0.0,0.0,0.0,1
0.0,0,0,0.5,4,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1.0,0.0,0.0,1
0.0,0,0,0.0,2,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0.0,0.0,0.0,1
0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0.0,0.0,0.0,1
0.0,0,0,1.0,5,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0.0,0.0,0.0,1
0.0,0,0,1.0,5,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0.0,0.0,0.0,1
0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,0.0,0.0,1
0.0,0,0,0.0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0.3333333333333333,0.3333333333333333,1.0,1
0.0,0,0,0.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1.0,0.0,0.0,1
0.0,0,0,0.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1.0,0.0,0.0,1
0.0,0,0,0.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1.0,0.0,0.0,1
0.0,0,0,0.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1.0,0.0,0.0,1
0.0,0,0,1.0,5,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0.0,0.0,0.0,1
0.0,0,0,1.0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,1
0.0,0,0,1.0,5,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0.0,0.0,0.0,1
0.0,0,0,1.0,2,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0.0,0.0,0.0,1
0.0,0,0,0.0,2,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0.0,0.0,0.0,1
0.0,0,0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,0.0,0.0,1
0.0,0,0,1.0,5,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0.0,0.0,0.0,1
0.0,0,0,0.0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0.0,0.0,0.0,1
0.0,0,0,1.0,5,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0.0,0.0,0.0,1
0.0,0,0,1.0,5,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0.0,0.0,0.0,1
0.0,0,0,1.0,5,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0.0,0.0,0.0,1
